epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,48.0022,1.32314,1.11145,1.20787,0,0,0,0,0,0,0,0.001802,0.001802,0.001802
22,50.0578,1.30633,1.07683,1.24155,0,0,0,0,0,0,0,0.0017921,0.0017921,0.0017921
23,52.2507,1.39604,1.13924,1.27545,0,0,0,0,0,0,0,0.0017822,0.0017822,0.0017822
24,54.3944,1.37525,1.06914,1.21892,0,0,0,0,0,0,0,0.0017723,0.0017723,0.0017723
25,56.6238,1.30527,1.079,1.17919,0,0,0,0,0,0,0,0.0017624,0.0017624,0.0017624
26,59.0427,1.242,1.01475,1.16113,0,0,0,0,0,0,0,0.0017525,0.0017525,0.0017525
27,61.4582,1.34779,1.00583,1.23263,0,0,0,0,0,0,0,0.0017426,0.0017426,0.0017426
28,63.7292,1.29319,1.02597,1.18728,0,0,0,0,0,0,0,0.0017327,0.0017327,0.0017327
29,65.8072,1.27198,0.95252,1.16429,0,0,0,0,0,0,0,0.0017228,0.0017228,0.0017228
30,67.9088,1.27359,0.95455,1.21356,0,0,0,0,0,0,0,0.0017129,0.0017129,0.0017129
31,69.9935,1.25854,0.91297,1.17895,0,0,0,0,0,0,0,0.001703,0.001703,0.001703
32,72.168,1.27365,0.88674,1.19832,0,0,0,0,0,0,0,0.0016931,0.0016931,0.0016931
33,74.2255,1.21643,0.85368,1.14396,0,0,0,0,0,0,0,0.0016832,0.0016832,0.0016832
34,76.5043,1.23628,0.87691,1.18912,0,0,0,0,0,0,0,0.0016733,0.0016733,0.0016733
35,78.6279,1.18358,0.85521,1.1524,0,0,0,0,0,0,0,0.0016634,0.0016634,0.0016634
36,80.7215,1.28829,0.88064,1.19033,0,0,0,0,0,0,0,0.0016535,0.0016535,0.0016535
37,82.7722,1.21856,0.86285,1.16356,0,0,0,0,0,0,0,0.0016436,0.0016436,0.0016436
38,84.9538,1.25938,0.84115,1.19556,0,0,0,0,0,0,0,0.0016337,0.0016337,0.0016337
39,87.3413,1.21684,0.7884,1.14736,0,0,0,0,0,0,0,0.0016238,0.0016238,0.0016238
40,89.9453,1.15171,0.80005,1.13809,0,0,0,0,0,0,0,0.0016139,0.0016139,0.0016139
41,92.2112,1.1263,0.80111,1.1158,0,0,0,0,0,0,0,0.001604,0.001604,0.001604
42,94.3676,1.22746,0.80436,1.18964,0,0,0,0,0,0,0,0.0015941,0.0015941,0.0015941
43,96.4676,1.23498,0.79502,1.18527,0,0,0,0,0,0,0,0.0015842,0.0015842,0.0015842
44,98.8027,1.1673,0.76346,1.16226,0,0,0,0,0,0,0,0.0015743,0.0015743,0.0015743
45,101.11,1.1964,0.78983,1.16832,0,0,0,0,0,0,0,0.0015644,0.0015644,0.0015644
46,103.332,1.26605,0.86047,1.17493,0,0,0,0,0,0,0,0.0015545,0.0015545,0.0015545
47,105.596,1.16612,0.75111,1.12623,0,0,0,0,0,0,0,0.0015446,0.0015446,0.0015446
48,107.89,1.15466,0.74777,1.13681,0,0,0,0,0,0,0,0.0015347,0.0015347,0.0015347
49,110.009,1.16472,0.74816,1.14692,0,0,0,0,0,0,0,0.0015248,0.0015248,0.0015248
50,112.057,1.19399,0.78326,1.15733,0,0,0,0,0,0,0,0.0015149,0.0015149,0.0015149
51,114.098,1.1062,0.74064,1.11732,0,0,0,0,0,0,0,0.001505,0.001505,0.001505
52,116.345,1.16099,0.78365,1.12474,0,0,0,0,0,0,0,0.0014951,0.0014951,0.0014951
53,118.728,1.06286,0.68773,1.11227,0,0,0,0,0,0,0,0.0014852,0.0014852,0.0014852
54,121.035,1.09762,0.69044,1.10095,0,0,0,0,0,0,0,0.0014753,0.0014753,0.0014753
55,123.145,1.10949,0.68746,1.09066,0,0,0,0,0,0,0,0.0014654,0.0014654,0.0014654
56,125.256,1.06521,0.68643,1.09301,0,0,0,0,0,0,0,0.0014555,0.0014555,0.0014555
57,127.417,1.1246,0.69913,1.1545,0,0,0,0,0,0,0,0.0014456,0.0014456,0.0014456
58,129.774,1.12393,0.74154,1.13762,0,0,0,0,0,0,0,0.0014357,0.0014357,0.0014357
59,131.946,1.11185,0.71573,1.11625,0,0,0,0,0,0,0,0.0014258,0.0014258,0.0014258
60,134.426,1.09592,0.70897,1.1077,0,0,0,0,0,0,0,0.0014159,0.0014159,0.0014159
61,136.715,1.10146,0.70004,1.12684,0,0,0,0,0,0,0,0.001406,0.001406,0.001406
62,138.794,1.03403,0.66942,1.06209,0,0,0,0,0,0,0,0.0013961,0.0013961,0.0013961
63,141.063,1.0468,0.68897,1.06546,0,0,0,0,0,0,0,0.0013862,0.0013862,0.0013862
64,143.227,1.06697,0.68977,1.08481,0,0,0,0,0,0,0,0.0013763,0.0013763,0.0013763
65,145.556,1.15971,0.7319,1.12382,0,0,0,0,0,0,0,0.0013664,0.0013664,0.0013664
66,147.88,1.09965,0.6876,1.07268,0,0,0,0,0,0,0,0.0013565,0.0013565,0.0013565
67,150.197,1.04387,0.62463,1.06193,0,0,0,0,0,0,0,0.0013466,0.0013466,0.0013466
68,152.535,1.14922,0.69084,1.12689,0,0,0,0,0,0,0,0.0013367,0.0013367,0.0013367
69,154.606,1.10726,0.70308,1.08999,0,0,0,0,0,0,0,0.0013268,0.0013268,0.0013268
70,156.681,1.08655,0.69514,1.14005,0,0,0,0,0,0,0,0.0013169,0.0013169,0.0013169
71,158.778,1.04521,0.6742,1.06457,0,0,0,0,0,0,0,0.001307,0.001307,0.001307
72,161.139,1.02633,0.66948,1.07332,0,0,0,0,0,0,0,0.0012971,0.0012971,0.0012971
73,163.258,1.00682,0.66463,1.0747,0,0,0,0,0,0,0,0.0012872,0.0012872,0.0012872
74,165.455,0.99164,0.64965,1.06113,0,0,0,0,0,0,0,0.0012773,0.0012773,0.0012773
75,167.59,1.04488,0.6331,1.08483,0,0,0,0,0,0,0,0.0012674,0.0012674,0.0012674
76,169.718,1.04452,0.65234,1.04845,0,0,0,0,0,0,0,0.0012575,0.0012575,0.0012575
77,171.87,1.04841,0.62589,1.09324,0,0,0,0,0,0,0,0.0012476,0.0012476,0.0012476
78,174.189,1.03978,0.65458,1.09687,0,0,0,0,0,0,0,0.0012377,0.0012377,0.0012377
79,176.652,1.03435,0.62298,1.08131,0,0,0,0,0,0,0,0.0012278,0.0012278,0.0012278
80,179.227,1.01253,0.61512,1.08337,0,0,0,0,0,0,0,0.0012179,0.0012179,0.0012179
81,181.836,0.99551,0.60729,1.06238,0,0,0,0,0,0,0,0.001208,0.001208,0.001208
82,183.962,1.02161,0.60675,1.03257,0,0,0,0,0,0,0,0.0011981,0.0011981,0.0011981
83,186.156,0.97292,0.62861,1.03566,0,0,0,0,0,0,0,0.0011882,0.0011882,0.0011882
84,188.438,0.99517,0.64448,1.10357,0,0,0,0,0,0,0,0.0011783,0.0011783,0.0011783
85,190.728,1.03554,0.65093,1.08383,0,0,0,0,0,0,0,0.0011684,0.0011684,0.0011684
86,193.376,1.03061,0.6227,1.08575,0,0,0,0,0,0,0,0.0011585,0.0011585,0.0011585
87,195.532,0.98692,0.60337,1.08641,0,0,0,0,0,0,0,0.0011486,0.0011486,0.0011486
88,197.811,0.94322,0.57802,1.0355,0,0,0,0,0,0,0,0.0011387,0.0011387,0.0011387
89,199.926,0.96022,0.57773,1.06815,0,0,0,0,0,0,0,0.0011288,0.0011288,0.0011288
90,202.054,0.96588,0.57062,1.02439,0,0,0,0,0,0,0,0.0011189,0.0011189,0.0011189
91,204.198,0.98814,0.62306,1.05213,0,0,0,0,0,0,0,0.001109,0.001109,0.001109
92,206.582,0.96415,0.60389,1.03094,0,0,0,0,0,0,0,0.0010991,0.0010991,0.0010991
93,208.928,0.90911,0.58984,1.02075,0,0,0,0,0,0,0,0.0010892,0.0010892,0.0010892
94,211.195,0.96932,0.58936,1.03163,0,0,0,0,0,0,0,0.0010793,0.0010793,0.0010793
95,213.406,0.97501,0.6379,1.05231,0,0,0,0,0,0,0,0.0010694,0.0010694,0.0010694
96,215.577,0.91426,0.57151,1.01258,0,0,0,0,0,0,0,0.0010595,0.0010595,0.0010595
97,217.772,0.97067,0.60235,1.04929,0,0,0,0,0,0,0,0.0010496,0.0010496,0.0010496
98,219.987,0.96573,0.5914,1.01654,0,0,0,0,0,0,0,0.0010397,0.0010397,0.0010397
99,222.192,0.90531,0.57295,1.0274,0,0,0,0,0,0,0,0.0010298,0.0010298,0.0010298
100,224.435,0.92485,0.56751,1.00617,0,0,0,0,0,0,0,0.0010199,0.0010199,0.0010199
101,226.697,0.96318,0.58861,1.03408,0,0,0,0,0,0,0,0.00101,0.00101,0.00101
102,228.902,0.87641,0.54379,0.99271,0,0,0,0,0,0,0,0.0010001,0.0010001,0.0010001
103,231.148,0.95047,0.5828,1.06304,0,0,0,0,0,0,0,0.0009902,0.0009902,0.0009902
104,233.3,0.91706,0.55157,1.01461,0,0,0,0,0,0,0,0.0009803,0.0009803,0.0009803
105,235.589,0.89188,0.56763,1.02711,0,0,0,0,0,0,0,0.0009704,0.0009704,0.0009704
106,237.871,0.88109,0.52195,0.98867,0,0,0,0,0,0,0,0.0009605,0.0009605,0.0009605
107,240.115,0.83258,0.54216,0.97966,0,0,0,0,0,0,0,0.0009506,0.0009506,0.0009506
108,242.375,0.89078,0.56791,1.01308,0,0,0,0,0,0,0,0.0009407,0.0009407,0.0009407
109,244.517,0.8636,0.55724,1.00594,0,0,0,0,0,0,0,0.0009308,0.0009308,0.0009308
110,246.606,0.85167,0.57058,0.98998,0,0,0,0,0,0,0,0.0009209,0.0009209,0.0009209
111,248.795,0.86464,0.54501,1.00283,0,0,0,0,0,0,0,0.000911,0.000911,0.000911
112,251.164,0.90321,0.54591,1.02621,0,0,0,0,0,0,0,0.0009011,0.0009011,0.0009011
113,253.225,0.94258,0.57389,1.04246,0,0,0,0,0,0,0,0.0008912,0.0008912,0.0008912
114,255.5,0.83872,0.51658,0.98342,0,0,0,0,0,0,0,0.0008813,0.0008813,0.0008813
115,257.599,0.87926,0.54715,0.99938,0,0,0,0,0,0,0,0.0008714,0.0008714,0.0008714
116,259.834,0.86678,0.52907,0.99265,0,0,0,0,0,0,0,0.0008615,0.0008615,0.0008615
117,261.924,0.89358,0.55855,1.00126,0,0,0,0,0,0,0,0.0008516,0.0008516,0.0008516
118,264.165,0.80277,0.52532,0.99343,0,0,0,0,0,0,0,0.0008417,0.0008417,0.0008417
119,266.407,0.84072,0.5191,0.98385,0,0,0,0,0,0,0,0.0008318,0.0008318,0.0008318
120,269.118,0.79629,0.49362,0.97586,0,0,0,0,0,0,0,0.0008219,0.0008219,0.0008219
121,271.521,0.83881,0.50525,1.01283,0,0,0,0,0,0,0,0.000812,0.000812,0.000812
122,273.617,0.79952,0.49763,0.97164,0,0,0,0,0,0,0,0.0008021,0.0008021,0.0008021
123,275.725,0.81303,0.51416,0.97419,0,0,0,0,0,0,0,0.0007922,0.0007922,0.0007922
124,278.032,0.81049,0.52333,0.98436,0,0,0,0,0,0,0,0.0007823,0.0007823,0.0007823
125,280.342,0.83984,0.52533,0.99948,0,0,0,0,0,0,0,0.0007724,0.0007724,0.0007724
126,282.571,0.83944,0.52444,1.0095,0,0,0,0,0,0,0,0.0007625,0.0007625,0.0007625
127,284.801,0.77086,0.49307,0.96495,0,0,0,0,0,0,0,0.0007526,0.0007526,0.0007526
128,286.965,0.78503,0.50714,1.00797,0,0,0,0,0,0,0,0.0007427,0.0007427,0.0007427
129,289.088,0.78892,0.50753,0.96964,0,0,0,0,0,0,0,0.0007328,0.0007328,0.0007328
130,291.246,0.76304,0.46978,0.9514,0,0,0,0,0,0,0,0.0007229,0.0007229,0.0007229
131,293.446,0.79926,0.50702,0.9901,0,0,0,0,0,0,0,0.000713,0.000713,0.000713
132,295.898,0.76265,0.48254,0.96657,0,0,0,0,0,0,0,0.0007031,0.0007031,0.0007031
133,298.135,0.81009,0.51071,0.98733,0,0,0,0,0,0,0,0.0006932,0.0006932,0.0006932
134,300.41,0.82919,0.53656,0.99462,0,0,0,0,0,0,0,0.0006833,0.0006833,0.0006833
135,302.632,0.75948,0.49572,0.95101,0,0,0,0,0,0,0,0.0006734,0.0006734,0.0006734
136,304.863,0.76254,0.50489,0.95636,0,0,0,0,0,0,0,0.0006635,0.0006635,0.0006635
137,306.903,0.73298,0.47286,0.95531,0,0,0,0,0,0,0,0.0006536,0.0006536,0.0006536
138,309.15,0.76216,0.49869,0.97495,0,0,0,0,0,0,0,0.0006437,0.0006437,0.0006437
139,311.563,0.80422,0.48594,0.96395,0,0,0,0,0,0,0,0.0006338,0.0006338,0.0006338
140,313.887,0.75438,0.49257,0.96498,0,0,0,0,0,0,0,0.0006239,0.0006239,0.0006239
141,315.966,0.75646,0.46051,0.96559,0,0,0,0,0,0,0,0.000614,0.000614,0.000614
142,318.113,0.76623,0.4807,0.97511,0,0,0,0,0,0,0,0.0006041,0.0006041,0.0006041
143,320.333,0.75313,0.45874,0.96133,0,0,0,0,0,0,0,0.0005942,0.0005942,0.0005942
144,322.542,0.77394,0.50568,0.94185,0,0,0,0,0,0,0,0.0005843,0.0005843,0.0005843
145,324.933,0.68582,0.4367,0.93504,0,0,0,0,0,0,0,0.0005744,0.0005744,0.0005744
146,327.267,0.77752,0.46998,0.95256,0,0,0,0,0,0,0,0.0005645,0.0005645,0.0005645
147,329.555,0.7683,0.45893,0.9686,0,0,0,0,0,0,0,0.0005546,0.0005546,0.0005546
148,331.712,0.71978,0.44983,0.92986,0,0,0,0,0,0,0,0.0005447,0.0005447,0.0005447
149,333.842,0.72476,0.45135,0.94655,0,0,0,0,0,0,0,0.0005348,0.0005348,0.0005348
150,335.967,0.74876,0.47838,0.9662,0,0,0,0,0,0,0,0.0005249,0.0005249,0.0005249
151,338.145,0.72442,0.46978,0.94725,0,0,0,0,0,0,0,0.000515,0.000515,0.000515
152,340.451,0.75012,0.46735,0.9734,0,0,0,0,0,0,0,0.0005051,0.0005051,0.0005051
153,342.879,0.71311,0.4459,0.9326,0,0,0,0,0,0,0,0.0004952,0.0004952,0.0004952
154,345.208,0.72695,0.44389,0.92551,0,0,0,0,0,0,0,0.0004853,0.0004853,0.0004853
155,347.269,0.69602,0.43746,0.9294,0,0,0,0,0,0,0,0.0004754,0.0004754,0.0004754
156,349.465,0.71234,0.44266,0.92558,0,0,0,0,0,0,0,0.0004655,0.0004655,0.0004655
157,351.645,0.69219,0.45097,0.94187,0,0,0,0,0,0,0,0.0004556,0.0004556,0.0004556
158,354.026,0.70858,0.44499,0.93201,0,0,0,0,0,0,0,0.0004457,0.0004457,0.0004457
159,356.396,0.71158,0.43711,0.96112,0,0,0,0,0,0,0,0.0004358,0.0004358,0.0004358
160,359.193,0.69594,0.45054,0.94355,0,0,0,0,0,0,0,0.0004259,0.0004259,0.0004259
161,361.407,0.70276,0.4497,0.92763,0,0,0,0,0,0,0,0.000416,0.000416,0.000416
162,363.745,0.72472,0.466,0.94448,0,0,0,0,0,0,0,0.0004061,0.0004061,0.0004061
163,365.97,0.71233,0.44964,0.93536,0,0,0,0,0,0,0,0.0003962,0.0003962,0.0003962
164,368.315,0.66919,0.43704,0.92513,0,0,0,0,0,0,0,0.0003863,0.0003863,0.0003863
165,370.641,0.6978,0.45087,0.92972,0,0,0,0,0,0,0,0.0003764,0.0003764,0.0003764
166,372.872,0.67461,0.43382,0.94486,0,0,0,0,0,0,0,0.0003665,0.0003665,0.0003665
167,375.067,0.70958,0.45533,0.95927,0,0,0,0,0,0,0,0.0003566,0.0003566,0.0003566
168,377.184,0.70004,0.44457,0.93712,0,0,0,0,0,0,0,0.0003467,0.0003467,0.0003467
169,379.276,0.70012,0.44807,0.93486,0,0,0,0,0,0,0,0.0003368,0.0003368,0.0003368
170,381.401,0.67294,0.44101,0.93648,0,0,0,0,0,0,0,0.0003269,0.0003269,0.0003269
171,383.592,0.65353,0.42356,0.92303,0,0,0,0,0,0,0,0.000317,0.000317,0.000317
172,385.97,0.63054,0.40796,0.90749,0,0,0,0,0,0,0,0.0003071,0.0003071,0.0003071
173,388.33,0.64201,0.40499,0.9072,0,0,0,0,0,0,0,0.0002972,0.0002972,0.0002972
174,390.74,0.6315,0.4137,0.93233,0,0,0,0,0,0,0,0.0002873,0.0002873,0.0002873
175,392.938,0.63827,0.417,0.9123,0,0,0,0,0,0,0,0.0002774,0.0002774,0.0002774
176,395.307,0.64459,0.43132,0.92187,0,0,0,0,0,0,0,0.0002675,0.0002675,0.0002675
177,397.571,0.63935,0.44324,0.91346,0,0,0,0,0,0,0,0.0002576,0.0002576,0.0002576
178,399.918,0.66581,0.44222,0.94324,0,0,0,0,0,0,0,0.0002477,0.0002477,0.0002477
179,402.127,0.63481,0.41914,0.94243,0,0,0,0,0,0,0,0.0002378,0.0002378,0.0002378
180,404.393,0.62162,0.42315,0.90786,0,0,0,0,0,0,0,0.0002279,0.0002279,0.0002279
181,406.587,0.65007,0.43754,0.94179,0,0,0,0,0,0,0,0.000218,0.000218,0.000218
182,408.752,0.6482,0.4027,0.92669,0,0,0,0,0,0,0,0.0002081,0.0002081,0.0002081
183,410.888,0.64042,0.40429,0.92338,0,0,0,0,0,0,0,0.0001982,0.0001982,0.0001982
184,413.118,0.62144,0.41241,0.90451,0,0,0,0,0,0,0,0.0001883,0.0001883,0.0001883
185,415.299,0.63824,0.40691,0.91616,0,0,0,0,0,0,0,0.0001784,0.0001784,0.0001784
186,417.688,0.61927,0.39817,0.89366,0,0,0,0,0,0,0,0.0001685,0.0001685,0.0001685
187,419.794,0.60281,0.37686,0.88984,0,0,0,0,0,0,0,0.0001586,0.0001586,0.0001586
188,421.957,0.62876,0.40519,0.92373,0,0,0,0,0,0,0,0.0001487,0.0001487,0.0001487
189,424.092,0.60787,0.39317,0.91246,0,0,0,0,0,0,0,0.0001388,0.0001388,0.0001388
190,426.251,0.6045,0.39841,0.90396,0,0,0,0,0,0,0,0.0001289,0.0001289,0.0001289
191,448.764,0.55337,0.36866,0.88391,0,0,0,0,0,0,0,0.000119,0.000119,0.000119
192,451.281,0.59129,0.38344,0.9041,0,0,0,0,0,0,0,0.0001091,0.0001091,0.0001091
193,453.645,0.56459,0.35917,0.87145,0,0,0,0,0,0,0,9.92e-05,9.92e-05,9.92e-05
194,455.822,0.55915,0.37521,0.87344,0,0,0,0,0,0,0,8.93e-05,8.93e-05,8.93e-05
195,457.94,0.57219,0.35829,0.87247,0,0,0,0,0,0,0,7.94e-05,7.94e-05,7.94e-05
196,460.151,0.56244,0.35727,0.86317,0,0,0,0,0,0,0,6.95e-05,6.95e-05,6.95e-05
197,462.481,0.52349,0.34887,0.85212,0,0,0,0,0,0,0,5.96e-05,5.96e-05,5.96e-05
198,464.861,0.54343,0.35882,0.87051,0,0,0,0,0,0,0,4.97e-05,4.97e-05,4.97e-05
199,467.111,0.54283,0.35336,0.86644,0,0,0,0,0,0,0,3.98e-05,3.98e-05,3.98e-05
200,472.257,0.53723,0.34689,0.87311,0.99087,0.97732,0.99091,0.8786,0.46999,0.31266,0.8528,2.99e-05,2.99e-05,2.99e-05
