epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,3339.84,0.90777,0.44058,0.99379,0.9794,0.91392,0.95747,0.66338,1.11373,0.4322,1.11188,0.00556975,0.00556975,0.00556975
181,3358.86,0.909,0.44297,0.9989,0.96919,0.91392,0.96009,0.66432,1.12127,0.45091,1.11628,0.005545,0.005545,0.005545
182,3378.4,0.89971,0.4474,0.9941,0.96163,0.91392,0.95909,0.66239,1.10742,0.4442,1.11427,0.00552025,0.00552025,0.00552025
183,3398.59,0.90792,0.44574,0.99526,0.95058,0.93773,0.95754,0.66483,1.11362,0.43961,1.11587,0.0054955,0.0054955,0.0054955
184,3418.04,0.8884,0.43743,0.98589,0.96332,0.91575,0.95593,0.66301,1.11348,0.43808,1.11176,0.00547075,0.00547075,0.00547075
185,3437.64,0.91928,0.44442,0.99545,0.96742,0.92449,0.95786,0.66096,1.12155,0.43304,1.11677,0.005446,0.005446,0.005446
186,3456.49,0.90385,0.44309,0.99736,0.95132,0.9305,0.96106,0.65989,1.1176,0.43455,1.11462,0.00542125,0.00542125,0.00542125
187,3475.68,0.9059,0.44216,0.99423,0.95845,0.92941,0.95911,0.65975,1.11846,0.43465,1.11424,0.0053965,0.0053965,0.0053965
188,3494.82,0.90699,0.4464,0.99922,0.95637,0.92344,0.95681,0.65708,1.11652,0.42946,1.11588,0.00537175,0.00537175,0.00537175
189,3514.21,0.89996,0.43622,0.98992,0.97276,0.91582,0.95553,0.6566,1.11704,0.43085,1.11639,0.005347,0.005347,0.005347
190,3533.51,0.88713,0.44324,0.99785,0.9614,0.92674,0.95581,0.65573,1.11569,0.43349,1.11705,0.00532225,0.00532225,0.00532225
191,3552.33,0.88608,0.43546,0.98665,0.96597,0.92491,0.95702,0.66286,1.11562,0.43047,1.11855,0.0052975,0.0052975,0.0052975
192,3570.86,0.88383,0.43396,0.98276,0.95817,0.9304,0.95908,0.66104,1.11693,0.4314,1.12089,0.00527275,0.00527275,0.00527275
193,3589.81,0.88026,0.44084,0.99926,0.97172,0.93407,0.96005,0.66251,1.11795,0.42786,1.11915,0.005248,0.005248,0.005248
194,3608.96,0.88349,0.42684,0.99071,0.97487,0.92366,0.95675,0.66047,1.1135,0.42675,1.11855,0.00522325,0.00522325,0.00522325
195,3628.14,0.88717,0.4261,0.98469,0.98073,0.92308,0.9569,0.66081,1.11586,0.42856,1.12092,0.0051985,0.0051985,0.0051985
196,3647.58,0.89425,0.44492,0.99207,0.98571,0.90659,0.95357,0.65511,1.12165,0.43283,1.12133,0.00517375,0.00517375,0.00517375
197,3667.03,0.88878,0.43501,0.99202,0.96729,0.91575,0.9534,0.6589,1.12038,0.42458,1.12178,0.005149,0.005149,0.005149
198,3685.99,0.88578,0.43337,0.99306,0.96735,0.92261,0.95873,0.66298,1.12203,0.42391,1.1204,0.00512425,0.00512425,0.00512425
199,3704.55,0.8798,0.43699,0.98886,0.97702,0.90293,0.95621,0.66238,1.12108,0.42931,1.1206,0.0050995,0.0050995,0.0050995
200,3723.31,0.87493,0.42331,0.98387,0.98554,0.9011,0.95798,0.66482,1.1165,0.43204,1.11758,0.00507475,0.00507475,0.00507475
201,3742.5,0.87064,0.43046,0.98506,0.97978,0.89927,0.95824,0.6647,1.11298,0.42938,1.1147,0.00505,0.00505,0.00505
202,3761.43,0.85925,0.43013,0.97557,0.97679,0.90476,0.95924,0.6661,1.11533,0.42877,1.11717,0.00502525,0.00502525,0.00502525
203,3780.86,0.87044,0.42805,0.98861,0.97646,0.91026,0.96267,0.66691,1.11224,0.42426,1.11691,0.0050005,0.0050005,0.0050005
204,3800.22,0.87124,0.4259,0.98058,0.97108,0.92241,0.96042,0.66823,1.10916,0.42411,1.11441,0.00497575,0.00497575,0.00497575
205,3819.22,0.8737,0.42721,0.99277,0.9576,0.92674,0.9567,0.66336,1.1108,0.4304,1.11184,0.004951,0.004951,0.004951
206,3838.05,0.85601,0.4229,0.9766,0.96385,0.93773,0.96055,0.66589,1.11747,0.42544,1.11612,0.00492625,0.00492625,0.00492625
207,3856.65,0.87088,0.42832,0.97914,0.96209,0.92964,0.9616,0.66449,1.11754,0.42432,1.11804,0.0049015,0.0049015,0.0049015
208,3875.5,0.87313,0.42587,0.97624,0.97038,0.91941,0.96573,0.66666,1.1136,0.42125,1.11647,0.00487675,0.00487675,0.00487675
209,3894.63,0.85103,0.42269,0.97358,0.95112,0.94689,0.96901,0.66745,1.10987,0.42547,1.11363,0.004852,0.004852,0.004852
210,3914.53,0.84569,0.41421,0.97708,0.96405,0.93311,0.96559,0.66754,1.09782,0.42413,1.10635,0.00482725,0.00482725,0.00482725
211,3933.96,0.86199,0.42053,0.97623,0.95053,0.9304,0.95793,0.66731,1.10034,0.42883,1.10681,0.0048025,0.0048025,0.0048025
212,3953.12,0.84919,0.4215,0.9715,0.97622,0.91392,0.95798,0.66444,1.10317,0.42817,1.10755,0.00477775,0.00477775,0.00477775
213,3972.07,0.84354,0.41692,0.97388,0.9729,0.92049,0.95944,0.66553,1.10078,0.4268,1.10816,0.004753,0.004753,0.004753
214,3991.3,0.85442,0.42165,0.97021,0.95755,0.92491,0.96099,0.66424,1.09466,0.4267,1.10652,0.00472825,0.00472825,0.00472825
215,4010.2,0.84568,0.41098,0.97386,0.95645,0.92522,0.95933,0.66656,1.09582,0.42487,1.10707,0.0047035,0.0047035,0.0047035
216,4029.55,0.84792,0.41893,0.97333,0.98012,0.9011,0.95559,0.66236,1.09818,0.42929,1.11104,0.00467875,0.00467875,0.00467875
217,4048.95,0.83648,0.41996,0.97285,0.94816,0.92125,0.95555,0.66179,1.09925,0.43547,1.11604,0.004654,0.004654,0.004654
218,4068.83,0.84647,0.4149,0.97489,0.97351,0.89927,0.94879,0.65915,1.09636,0.42978,1.11663,0.00462925,0.00462925,0.00462925
219,4088.6,0.82704,0.40999,0.96354,0.97809,0.89928,0.94787,0.66486,1.09505,0.42753,1.11575,0.0046045,0.0046045,0.0046045
220,4107.83,0.84175,0.41696,0.96753,0.97085,0.90293,0.94745,0.66053,1.09731,0.42531,1.11266,0.00457975,0.00457975,0.00457975
221,4126.63,0.83846,0.41405,0.97176,0.96531,0.91727,0.95432,0.66211,1.102,0.42468,1.11355,0.004555,0.004555,0.004555
222,4145.94,0.84834,0.41975,0.97847,0.96351,0.91895,0.95582,0.6677,1.09307,0.4229,1.10532,0.00453025,0.00453025,0.00453025
223,4165.44,0.83939,0.41356,0.97087,0.97708,0.91026,0.95489,0.66978,1.09195,0.42884,1.10509,0.0045055,0.0045055,0.0045055
224,4184.46,0.83986,0.41389,0.96996,0.97279,0.91575,0.95756,0.66817,1.09466,0.43181,1.10868,0.00448075,0.00448075,0.00448075
225,4204.06,0.82502,0.41119,0.96413,0.96774,0.92491,0.95638,0.66497,1.10136,0.42973,1.11379,0.004456,0.004456,0.004456
226,4223.23,0.82004,0.40598,0.96913,0.98808,0.91085,0.96029,0.66168,1.10632,0.42856,1.11629,0.00443125,0.00443125,0.00443125
227,4242.28,0.81677,0.40971,0.96144,0.96555,0.92393,0.9569,0.66056,1.1029,0.42438,1.11306,0.0044065,0.0044065,0.0044065
228,4261.48,0.83786,0.40875,0.96886,0.97451,0.91033,0.95292,0.66069,1.09858,0.4289,1.10947,0.00438175,0.00438175,0.00438175
229,4280.55,0.8374,0.41233,0.96436,0.97315,0.91026,0.95334,0.6627,1.09959,0.42667,1.10985,0.004357,0.004357,0.004357
230,4300.28,0.82052,0.40647,0.96082,0.97641,0.90975,0.95255,0.66313,1.09666,0.42595,1.11102,0.00433225,0.00433225,0.00433225
231,4319.7,0.81466,0.40465,0.96001,0.98381,0.90842,0.95462,0.66236,1.09514,0.42543,1.10888,0.0043075,0.0043075,0.0043075
232,4339.06,0.81588,0.39902,0.95845,0.98442,0.91026,0.95581,0.66608,1.09453,0.42824,1.1089,0.00428275,0.00428275,0.00428275
233,4358.29,0.82401,0.40583,0.96834,0.97826,0.90642,0.95438,0.66461,1.09459,0.4257,1.10726,0.004258,0.004258,0.004258
234,4377.07,0.7979,0.39719,0.95166,0.951,0.9304,0.9564,0.66524,1.09536,0.41891,1.10815,0.00423325,0.00423325,0.00423325
235,4396.14,0.8102,0.40156,0.95882,0.97082,0.91388,0.95746,0.67076,1.09403,0.42221,1.10847,0.0042085,0.0042085,0.0042085
236,4415.4,0.79707,0.39286,0.96151,0.96311,0.91575,0.95811,0.67037,1.09975,0.42224,1.11116,0.00418375,0.00418375,0.00418375
237,4434.7,0.81237,0.40321,0.96254,0.95985,0.9304,0.9611,0.6691,1.10049,0.42049,1.11263,0.004159,0.004159,0.004159
238,4454.42,0.79813,0.39436,0.95514,0.962,0.92733,0.95888,0.66643,1.1,0.4235,1.11254,0.00413425,0.00413425,0.00413425
239,4473.93,0.80123,0.39948,0.96083,0.95506,0.92125,0.95905,0.666,1.09697,0.42367,1.11281,0.0041095,0.0041095,0.0041095
240,4493.03,0.81527,0.40336,0.96217,0.98007,0.90044,0.95874,0.66373,1.10395,0.42593,1.11724,0.00408475,0.00408475,0.00408475
241,4512.3,0.80625,0.40005,0.95427,0.94777,0.92674,0.95384,0.66426,1.10524,0.42606,1.11577,0.00406,0.00406,0.00406
242,4530.96,0.80085,0.39481,0.95291,0.94696,0.9359,0.95554,0.66557,1.1054,0.42633,1.11533,0.00403525,0.00403525,0.00403525
243,4550.04,0.80565,0.3965,0.95509,0.95343,0.93744,0.96124,0.66395,1.10758,0.42757,1.11806,0.0040105,0.0040105,0.0040105
244,4569.72,0.77969,0.38746,0.9559,0.97651,0.91359,0.96061,0.66517,1.10609,0.42646,1.11612,0.00398575,0.00398575,0.00398575
245,4589.4,0.79479,0.39947,0.958,0.97077,0.91225,0.95544,0.66515,1.10616,0.43033,1.11601,0.003961,0.003961,0.003961
246,4608.91,0.7842,0.39068,0.95334,0.97399,0.91758,0.95615,0.6665,1.10348,0.42522,1.11574,0.00393625,0.00393625,0.00393625
247,4627.92,0.79297,0.39536,0.95062,0.95479,0.9282,0.95419,0.66721,1.10663,0.42536,1.11735,0.0039115,0.0039115,0.0039115
248,4646.7,0.79312,0.39313,0.95758,0.96741,0.91758,0.95509,0.66342,1.10887,0.42744,1.11681,0.00388675,0.00388675,0.00388675
249,4665.9,0.78523,0.38676,0.95807,0.97291,0.92091,0.95768,0.66646,1.10628,0.42501,1.11754,0.003862,0.003862,0.003862
250,4685.05,0.79024,0.40059,0.94895,0.96358,0.93223,0.96092,0.66639,1.10493,0.42375,1.11896,0.00383725,0.00383725,0.00383725
251,4704.83,0.78065,0.38967,0.94728,0.98208,0.92125,0.96108,0.66573,1.10607,0.42198,1.12025,0.0038125,0.0038125,0.0038125
252,4725.26,0.7813,0.38617,0.95192,0.96517,0.93773,0.95975,0.6634,1.10444,0.41824,1.12071,0.00378775,0.00378775,0.00378775
253,4746.27,0.76967,0.38434,0.94949,0.97108,0.92254,0.95794,0.66382,1.10443,0.41873,1.12169,0.003763,0.003763,0.003763
254,4765.82,0.79546,0.3956,0.95511,0.97512,0.92308,0.95836,0.66516,1.10577,0.41623,1.12223,0.00373825,0.00373825,0.00373825
255,4785.52,0.78186,0.38514,0.94787,0.97676,0.92379,0.96177,0.66379,1.10794,0.41891,1.12355,0.0037135,0.0037135,0.0037135
256,4804.55,0.77691,0.38563,0.94722,0.9726,0.92857,0.96125,0.66249,1.10687,0.4198,1.12359,0.00368875,0.00368875,0.00368875
257,4823.36,0.78331,0.39354,0.94406,0.96317,0.93223,0.96129,0.66367,1.10847,0.41741,1.12403,0.003664,0.003664,0.003664
258,4842.31,0.77787,0.39035,0.94095,0.96505,0.92491,0.95838,0.66275,1.11119,0.41877,1.12616,0.00363925,0.00363925,0.00363925
259,4861.29,0.77101,0.38576,0.94684,0.96218,0.92491,0.9575,0.66237,1.11007,0.41938,1.12513,0.0036145,0.0036145,0.0036145
260,4880.16,0.77624,0.38414,0.94224,0.96569,0.92793,0.95857,0.66248,1.11371,0.4215,1.1245,0.00358975,0.00358975,0.00358975
261,4899.64,0.78162,0.3895,0.94426,0.96011,0.92585,0.95854,0.66233,1.1135,0.42136,1.12259,0.003565,0.003565,0.003565
262,4918.6,0.77534,0.38415,0.9441,0.9638,0.9266,0.96008,0.66144,1.11369,0.41855,1.12328,0.00354025,0.00354025,0.00354025
263,4937.81,0.77043,0.38046,0.94663,0.96554,0.92382,0.95899,0.65869,1.11633,0.42228,1.12413,0.0035155,0.0035155,0.0035155
264,4956.41,0.76157,0.38274,0.94437,0.95995,0.92125,0.95549,0.65777,1.11796,0.42245,1.12533,0.00349075,0.00349075,0.00349075
265,4975.32,0.76061,0.37997,0.94374,0.95642,0.92491,0.95412,0.66009,1.11696,0.42171,1.12417,0.003466,0.003466,0.003466
266,4994.11,0.76611,0.3841,0.94593,0.95828,0.92556,0.95716,0.6609,1.11684,0.42039,1.12487,0.00344125,0.00344125,0.00344125
267,5013.05,0.77234,0.38751,0.95341,0.96551,0.92292,0.95896,0.66108,1.11222,0.4204,1.12299,0.0034165,0.0034165,0.0034165
268,5032.17,0.76578,0.38209,0.94791,0.96994,0.91575,0.95681,0.66074,1.11102,0.42107,1.12211,0.00339175,0.00339175,0.00339175
269,5051.63,0.74935,0.37565,0.93938,0.95459,0.9241,0.95544,0.66191,1.10886,0.42158,1.12177,0.003367,0.003367,0.003367
270,5070.67,0.75228,0.37569,0.93994,0.95647,0.92563,0.95445,0.66162,1.10832,0.42118,1.12214,0.00334225,0.00334225,0.00334225
271,5089.9,0.7533,0.37874,0.93983,0.95843,0.92491,0.95441,0.66135,1.10621,0.41872,1.12263,0.0033175,0.0033175,0.0033175
272,5108.79,0.74552,0.37034,0.943,0.97101,0.92004,0.95576,0.66238,1.10595,0.41716,1.12329,0.00329275,0.00329275,0.00329275
273,5127.51,0.75534,0.37932,0.94176,0.95967,0.9304,0.96016,0.66189,1.10467,0.41851,1.12126,0.003268,0.003268,0.003268
274,5146.63,0.75104,0.37327,0.93832,0.96539,0.91758,0.95832,0.66202,1.10714,0.41927,1.12342,0.00324325,0.00324325,0.00324325
275,5165.93,0.73766,0.37339,0.93817,0.96864,0.91758,0.95555,0.66231,1.10603,0.41848,1.12408,0.0032185,0.0032185,0.0032185
276,5185.16,0.74761,0.37474,0.93537,0.96679,0.92308,0.95836,0.66247,1.1044,0.41799,1.12444,0.00319375,0.00319375,0.00319375
277,5204.75,0.74009,0.37151,0.92755,0.95873,0.93615,0.96068,0.66586,1.10369,0.41815,1.12492,0.003169,0.003169,0.003169
278,5223.68,0.74867,0.37543,0.93293,0.96912,0.9197,0.96012,0.66538,1.10068,0.41489,1.12374,0.00314425,0.00314425,0.00314425
279,5242.65,0.74302,0.37156,0.9349,0.9761,0.91758,0.95872,0.66538,1.09753,0.41643,1.12398,0.0031195,0.0031195,0.0031195
280,5261.58,0.72077,0.36086,0.92952,0.9596,0.93407,0.96032,0.66561,1.09759,0.41569,1.12422,0.00309475,0.00309475,0.00309475
281,5280.38,0.72611,0.36645,0.92854,0.95985,0.93407,0.9603,0.66469,1.09914,0.41431,1.1252,0.00307,0.00307,0.00307
282,5298.98,0.72723,0.36362,0.93134,0.95881,0.93223,0.96144,0.66443,1.0998,0.41353,1.12494,0.00304525,0.00304525,0.00304525
283,5317.46,0.74328,0.37427,0.93433,0.97839,0.91222,0.9612,0.66588,1.09752,0.41263,1.12513,0.0030205,0.0030205,0.0030205
284,5336.45,0.73316,0.36753,0.9313,0.95637,0.93223,0.96148,0.66962,1.09873,0.41579,1.12717,0.00299575,0.00299575,0.00299575
285,5354.74,0.72358,0.36637,0.92644,0.97841,0.91299,0.96141,0.66722,1.09842,0.41534,1.12667,0.002971,0.002971,0.002971
286,5372.92,0.72093,0.36334,0.92709,0.97294,0.92175,0.96199,0.6666,1.09769,0.41569,1.12651,0.00294625,0.00294625,0.00294625
287,5392.23,0.71525,0.36266,0.92438,0.97577,0.91941,0.96304,0.66598,1.09835,0.41632,1.12856,0.0029215,0.0029215,0.0029215
288,5410.29,0.73017,0.36713,0.93162,0.97851,0.91723,0.96378,0.66694,1.09643,0.41383,1.1293,0.00289675,0.00289675,0.00289675
289,5429.22,0.72611,0.361,0.92691,0.97863,0.91758,0.96558,0.66477,1.09623,0.41411,1.1293,0.002872,0.002872,0.002872
290,5448.35,0.72262,0.36537,0.92813,0.97085,0.92125,0.96281,0.66653,1.09747,0.41547,1.12964,0.00284725,0.00284725,0.00284725
291,5467.65,0.71336,0.35831,0.92474,0.96489,0.92674,0.96265,0.6656,1.0981,0.41571,1.12988,0.0028225,0.0028225,0.0028225
292,5486.6,0.71555,0.36341,0.92527,0.96934,0.92637,0.9632,0.665,1.09863,0.41429,1.12996,0.00279775,0.00279775,0.00279775
293,5505.08,0.70381,0.35854,0.92184,0.9693,0.92491,0.96451,0.66515,1.0986,0.41441,1.13008,0.002773,0.002773,0.002773
294,5524.14,0.71248,0.35894,0.92887,0.97476,0.91967,0.96384,0.66344,1.09852,0.41355,1.13111,0.00274825,0.00274825,0.00274825
295,5543.22,0.71429,0.3565,0.92723,0.98167,0.91575,0.96507,0.66448,1.09746,0.41301,1.13171,0.0027235,0.0027235,0.0027235
296,5562.77,0.71068,0.35724,0.92945,0.9805,0.92096,0.96458,0.66487,1.09502,0.41199,1.131,0.00269875,0.00269875,0.00269875
297,5582.64,0.69707,0.35681,0.91726,0.98237,0.9187,0.96443,0.66572,1.09505,0.41341,1.1315,0.002674,0.002674,0.002674
298,5601.52,0.7011,0.3535,0.92366,0.98202,0.91941,0.96505,0.66509,1.0938,0.41069,1.13235,0.00264925,0.00264925,0.00264925
299,5620.7,0.70593,0.3567,0.91781,0.97289,0.92033,0.96476,0.66426,1.09581,0.41097,1.13346,0.0026245,0.0026245,0.0026245
300,5639.5,0.71048,0.35541,0.9287,0.97284,0.9185,0.9635,0.66505,1.09582,0.41125,1.13305,0.00259975,0.00259975,0.00259975
301,5657.86,0.68408,0.34845,0.91356,0.97294,0.92186,0.9645,0.66486,1.09452,0.40881,1.13274,0.002575,0.002575,0.002575
302,5676.89,0.70115,0.35613,0.91593,0.9729,0.92308,0.9639,0.66345,1.09425,0.40899,1.13297,0.00255025,0.00255025,0.00255025
303,5695.98,0.70164,0.35404,0.9159,0.97298,0.92343,0.9639,0.66475,1.09344,0.4086,1.13304,0.0025255,0.0025255,0.0025255
304,5714.64,0.70767,0.35682,0.91777,0.97094,0.92125,0.96211,0.66736,1.0919,0.40929,1.1326,0.00250075,0.00250075,0.00250075
305,5733.62,0.68238,0.35339,0.91526,0.97107,0.92229,0.96186,0.66795,1.09003,0.40973,1.13202,0.002476,0.002476,0.002476
306,5752.16,0.69358,0.34939,0.91889,0.97106,0.92182,0.9621,0.66878,1.08765,0.40941,1.131,0.00245125,0.00245125,0.00245125
307,5770.54,0.69346,0.34921,0.91664,0.97487,0.92353,0.96378,0.67008,1.08733,0.40919,1.13028,0.0024265,0.0024265,0.0024265
308,5788.71,0.69145,0.35281,0.92088,0.97296,0.92271,0.96277,0.66784,1.08827,0.41002,1.13101,0.00240175,0.00240175,0.00240175
309,5807.44,0.68852,0.34833,0.91415,0.97296,0.92308,0.96264,0.66778,1.0886,0.40915,1.13109,0.002377,0.002377,0.002377
310,5825.65,0.69593,0.354,0.91538,0.97341,0.92308,0.96266,0.66747,1.08934,0.40742,1.131,0.00235225,0.00235225,0.00235225
311,5843.82,0.67822,0.34879,0.91311,0.97239,0.92308,0.96289,0.6679,1.08986,0.40614,1.13178,0.0023275,0.0023275,0.0023275
312,5862.61,0.67962,0.34639,0.91347,0.96926,0.92386,0.96307,0.6679,1.08915,0.40628,1.13188,0.00230275,0.00230275,0.00230275
313,5881.27,0.67569,0.34259,0.91367,0.96933,0.92613,0.96312,0.66787,1.09013,0.40551,1.13249,0.002278,0.002278,0.002278
314,5899.66,0.68042,0.34866,0.91271,0.9639,0.92125,0.96197,0.66653,1.09007,0.40607,1.13287,0.00225325,0.00225325,0.00225325
315,5918.36,0.66988,0.34132,0.9058,0.96286,0.92674,0.96199,0.6681,1.09032,0.40591,1.1335,0.0022285,0.0022285,0.0022285
316,5936.81,0.67178,0.34339,0.90956,0.96446,0.92857,0.96315,0.66763,1.09008,0.40629,1.13354,0.00220375,0.00220375,0.00220375
317,5955.12,0.67974,0.34809,0.9157,0.96533,0.92674,0.96247,0.66788,1.08913,0.40581,1.13322,0.002179,0.002179,0.002179
318,5973.41,0.67779,0.35172,0.9171,0.96555,0.92398,0.96275,0.6674,1.08824,0.40423,1.13354,0.00215425,0.00215425,0.00215425
319,5991.87,0.67213,0.3426,0.91284,0.96508,0.92674,0.96283,0.66771,1.09033,0.40372,1.13399,0.0021295,0.0021295,0.0021295
320,6009.8,0.68208,0.34891,0.91764,0.96411,0.92674,0.96274,0.6671,1.09083,0.40481,1.13446,0.00210475,0.00210475,0.00210475
321,6027.95,0.6723,0.34383,0.90737,0.96472,0.92674,0.96221,0.66782,1.09049,0.40284,1.13459,0.00208,0.00208,0.00208
322,6046.62,0.65309,0.33267,0.90539,0.96193,0.92554,0.96226,0.66838,1.08967,0.40301,1.1342,0.00205525,0.00205525,0.00205525
323,6065.14,0.66315,0.33853,0.89992,0.96453,0.92674,0.96366,0.66905,1.0892,0.40412,1.13438,0.0020305,0.0020305,0.0020305
324,6083.26,0.66439,0.33937,0.90241,0.96037,0.93213,0.96356,0.66916,1.0895,0.40267,1.13491,0.00200575,0.00200575,0.00200575
325,6101.81,0.65998,0.33367,0.90233,0.96048,0.93464,0.96363,0.66892,1.08873,0.40366,1.13491,0.001981,0.001981,0.001981
326,6119.87,0.66304,0.336,0.91043,0.96041,0.93294,0.96386,0.66778,1.08867,0.40697,1.13504,0.00195625,0.00195625,0.00195625
327,6137.93,0.65828,0.33942,0.90768,0.96041,0.93301,0.96216,0.66793,1.08904,0.40685,1.13555,0.0019315,0.0019315,0.0019315
328,6156.15,0.66108,0.33816,0.9047,0.96226,0.93401,0.96385,0.66708,1.08983,0.40774,1.13597,0.00190675,0.00190675,0.00190675
329,6174.74,0.65206,0.33396,0.90745,0.96232,0.93555,0.96328,0.66584,1.08911,0.40813,1.13583,0.001882,0.001882,0.001882
330,6193.48,0.65199,0.33274,0.90922,0.96226,0.93386,0.96317,0.66728,1.08928,0.40862,1.13676,0.00185725,0.00185725,0.00185725
331,6212.11,0.6433,0.32835,0.90708,0.9623,0.93504,0.96332,0.66668,1.0892,0.40837,1.13648,0.0018325,0.0018325,0.0018325
332,6230.73,0.64059,0.32998,0.89861,0.96413,0.93543,0.96337,0.66559,1.089,0.40896,1.13684,0.00180775,0.00180775,0.00180775
333,6249.05,0.64993,0.33316,0.90287,0.96216,0.93137,0.96327,0.66464,1.08868,0.40893,1.13716,0.001783,0.001783,0.001783
334,6267.28,0.65538,0.33646,0.9025,0.96593,0.93479,0.9653,0.66529,1.08787,0.40704,1.13701,0.00175825,0.00175825,0.00175825
335,6285.7,0.6452,0.32834,0.89547,0.96434,0.93407,0.9651,0.66426,1.08857,0.40863,1.13706,0.0017335,0.0017335,0.0017335
336,6303.78,0.63088,0.32406,0.8975,0.9713,0.92977,0.96491,0.6634,1.08873,0.40894,1.13713,0.00170875,0.00170875,0.00170875
337,6321.86,0.63923,0.32848,0.89841,0.96988,0.9304,0.96483,0.66203,1.08966,0.40895,1.13789,0.001684,0.001684,0.001684
338,6340.62,0.65789,0.34078,0.90338,0.96971,0.9304,0.96471,0.6602,1.08967,0.40971,1.1382,0.00165925,0.00165925,0.00165925
339,6359.66,0.64931,0.33335,0.90054,0.96776,0.92857,0.96314,0.66155,1.08924,0.40943,1.13788,0.0016345,0.0016345,0.0016345
340,6377.49,0.63361,0.32305,0.9002,0.96815,0.92857,0.96309,0.66155,1.08976,0.40892,1.13784,0.00160975,0.00160975,0.00160975
341,6395.97,0.63531,0.32946,0.89918,0.96847,0.92857,0.96294,0.66354,1.08973,0.40936,1.13869,0.001585,0.001585,0.001585
342,6414.28,0.6427,0.33256,0.90045,0.96722,0.9304,0.96299,0.66272,1.08979,0.40821,1.13881,0.00156025,0.00156025,0.00156025
343,6432.71,0.64472,0.33118,0.90094,0.9609,0.9359,0.96296,0.66262,1.08936,0.40883,1.13866,0.0015355,0.0015355,0.0015355
344,6451.04,0.64318,0.33003,0.89982,0.9622,0.9324,0.96292,0.66403,1.08894,0.40653,1.13865,0.00151075,0.00151075,0.00151075
345,6469.76,0.63207,0.32556,0.89685,0.96225,0.93367,0.96299,0.66418,1.08965,0.40725,1.1385,0.001486,0.001486,0.001486
346,6488.36,0.63091,0.32718,0.89304,0.96225,0.93375,0.96297,0.66393,1.08866,0.40744,1.13867,0.00146125,0.00146125,0.00146125
347,6506.94,0.63148,0.32396,0.89284,0.96289,0.93407,0.9628,0.66457,1.0894,0.40841,1.13926,0.0014365,0.0014365,0.0014365
348,6525.85,0.6223,0.31908,0.89952,0.96046,0.93426,0.96232,0.66399,1.08997,0.40811,1.13965,0.00141175,0.00141175,0.00141175
349,6544.23,0.63416,0.32755,0.90022,0.96049,0.93509,0.96224,0.66473,1.08892,0.40811,1.13939,0.001387,0.001387,0.001387
350,6562.82,0.62244,0.32012,0.89345,0.96226,0.93399,0.96198,0.66557,1.08938,0.40904,1.14004,0.00136225,0.00136225,0.00136225
351,6580.96,0.61658,0.3152,0.89756,0.9605,0.93526,0.9617,0.66481,1.08907,0.40799,1.14018,0.0013375,0.0013375,0.0013375
352,6599.08,0.62351,0.32042,0.8957,0.96048,0.93472,0.96169,0.66532,1.08911,0.40824,1.14047,0.00131275,0.00131275,0.00131275
353,6617.01,0.62614,0.31862,0.89797,0.96816,0.92857,0.96503,0.66591,1.08874,0.40884,1.14072,0.001288,0.001288,0.001288
354,6635.4,0.62143,0.32173,0.89895,0.96231,0.93513,0.96493,0.66587,1.08887,0.40858,1.1413,0.00126325,0.00126325,0.00126325
355,6653.79,0.62793,0.32028,0.89578,0.96779,0.92857,0.96471,0.66583,1.08974,0.40831,1.14211,0.0012385,0.0012385,0.0012385
356,6672.52,0.61875,0.32017,0.89536,0.96229,0.93468,0.96454,0.66585,1.09052,0.40784,1.14294,0.00121375,0.00121375,0.00121375
357,6691.97,0.61617,0.3161,0.89276,0.96761,0.93015,0.96442,0.66609,1.09038,0.40872,1.14288,0.001189,0.001189,0.001189
358,6711.72,0.62163,0.32027,0.89254,0.99399,0.90805,0.96425,0.66594,1.09041,0.40877,1.14293,0.00116425,0.00116425,0.00116425
359,6731.23,0.61739,0.31735,0.89761,0.99398,0.90791,0.96431,0.66676,1.0903,0.40874,1.14293,0.0011395,0.0011395,0.0011395
360,6751.04,0.60689,0.31154,0.89352,0.99398,0.90773,0.96436,0.66683,1.09039,0.40772,1.14325,0.00111475,0.00111475,0.00111475
361,6771.17,0.6026,0.31394,0.89054,0.99399,0.90808,0.96438,0.668,1.08973,0.40827,1.14354,0.00109,0.00109,0.00109
362,6790.78,0.61562,0.31808,0.88917,0.99399,0.90827,0.96428,0.66626,1.08994,0.40769,1.14392,0.00106525,0.00106525,0.00106525
363,6810.55,0.59532,0.31229,0.8854,0.99399,0.90848,0.96477,0.66569,1.08995,0.40827,1.14391,0.0010405,0.0010405,0.0010405
364,6830.2,0.60261,0.31359,0.88956,0.99399,0.90828,0.96475,0.66656,1.09021,0.40884,1.14445,0.00101575,0.00101575,0.00101575
365,6849.66,0.60378,0.31404,0.88544,0.994,0.90984,0.96466,0.66582,1.08975,0.40823,1.14482,0.000991,0.000991,0.000991
366,6869.09,0.5909,0.30559,0.88682,0.99399,0.90831,0.96472,0.66655,1.08978,0.40771,1.14509,0.00096625,0.00096625,0.00096625
